subject,session,unit,n_spikes,kernel_fwhm_registry,grid_fwhm,interp_fwhm,temporal_spread,kernel_peak_t_recompute,kernel_peak_t_registry,base_hz,change_on,hit_ramp,fa_ramp
BG_031,BG_031_260325,535,34017,0.0999999999999999,0.0999999999999999,0.1180069049415752,0.4290408186632503,0.35,0.35,2.4203069657615104,0.1912632821723741,1.2892561983471076,0.825730994152047
BG_031,BG_031_270325,1,153915,0.15,0.15,0.1775430506828966,0.4440835709533528,0.25,0.25,16.66359447004608,0.6525345622119865,3.2086021505376365,3.462759462759461
BG_031,BG_031_270325,20,90400,0.0999999999999999,0.0999999999999999,0.1507681513012134,0.3802050695694572,0.7000000000000001,0.7000000000000001,9.493087557603689,1.0101382488479267,-0.4387096774193537,0.8766788766788753
BG_031,BG_031_270325,24,88112,0.25,0.25,0.3039453405812912,0.3866569068474789,0.35,0.35,14.617511520737324,6.311520737327193,13.93978494623656,12.544566544566548
BG_031,BG_031_270325,27,191442,0.0,0.0,0.0701294774833208,0.4315851826009251,0.65,0.65,20.53456221198156,-0.4055299539170462,0.8602150537634401,0.0244200244200243
BG_031,BG_031_270325,31,35264,0.0,0.0,0.085787953201806,0.4097648638391957,0.45,0.45,4.460829493087557,-0.0221198156682023,0.6322580645161295,1.152625152625154
BG_031,BG_031_270325,64,76433,0.0,0.0,0.0571743733798472,0.4460144371113688,0.7000000000000001,0.7000000000000001,6.193548387096774,-0.4387096774193546,-0.2666666666666657,1.2283272283272293
BG_031,BG_031_270325,107,412621,0.1499999999999999,0.1499999999999999,0.2014499600589707,0.4299874904633842,0.4,0.4,41.30875576036866,-2.4700460829493096,-2.8645161290322605,-2.2905982905982896
BG_031,BG_031_270325,135,198277,0.0,0.0,0.0733506698702181,0.3937138218188736,0.15,0.15,17.91705069124424,3.83778801843318,6.184946236559142,-0.6691086691086703
BG_031,BG_031_270325,239,195575,0.0999999999999999,0.0999999999999999,0.1778205971004126,0.3380610679094393,0.3,0.3,20.92165898617511,0.6009216589861808,5.888172043010755,6.6227106227106205
BG_031,BG_031_270325,293,124209,0.0499999999999999,0.0499999999999999,0.1258774149426358,0.416491856932264,0.2,0.2,12.534562211981566,3.5686635944700456,6.447311827956991,6.19047619047619
BG_031,BG_031_270325,319,79773,0.1,0.1,0.1662564797801112,0.4303731301340657,0.3,0.3,8.608294930875575,1.3271889400921673,1.9870967741935488,0.67887667887668
BG_031,BG_031_270325,370,33652,0.15,0.15,0.2320168037743617,0.4223544283538609,0.4,0.4,2.1198156682027647,0.1511520737327192,1.449462365591398,0.7301587301587305
BG_031,BG_031_270325,427,202427,0.0499999999999999,0.0499999999999999,0.0956167506647062,0.4346677849541784,0.15,0.15,17.050691244239633,3.646082949308752,7.096774193548384,-0.0512820512820511
BG_031,BG_031_270325,442,440611,0.1999999999999999,0.1999999999999999,0.2370892145020255,0.3737297053135571,0.4,0.4,34.85714285714286,6.149308755760366,8.843010752688173,9.72161172161172
BG_031,BG_031_270325,510,224533,0.1,0.1,0.1550413645070985,0.4614237962651616,0.1,0.1,20.14746543778802,1.0396313364055274,2.5247311827957013,3.2185592185592213
BG_039,BG_039_01052025,150,57760,0.35,0.35,0.3825274620218007,0.3529997802166284,0.8,0.8,3.7857142857142847,0.0642857142857153,14.2875,8.80952380952381
BG_039,BG_039_01052025,379,8728,0.05,0.05,0.1221736621836795,0.4180827195904681,0.55,0.55,0.8214285714285714,-0.0964285714285714,3.791666666666667,1.904761904761904
BG_039,BG_039_01052025,446,60023,0.0,0.0,0.0601947648532112,0.441293933020739,0.25,0.25,8.178571428571427,-0.2535714285714272,1.054166666666668,-0.8888888888888875
BG_039,BG_039_01052025,689,23776,0.05,0.05,0.0989812472288824,0.4442446973323752,0.9,0.9,3.803571428571428,-0.6035714285714278,-2.8875,-3.0
BG_039,BG_039_01052025,867,3875,0.0,0.0,0.054706771597325,0.3762528709034495,0.6000000000000001,0.6000000000000001,0.3749999999999999,-0.1249999999999998,0.1041666666666666,0.7301587301587302
BG_039,BG_039_02042025,66,79514,0.0,0.0,0.0859937269336364,0.4469002510770851,0.45,0.45,3.4933035714285707,0.5535714285714293,13.8828125,11.320987654320987
BG_039,BG_039_02042025,671,5953,0.0499999999999999,0.0499999999999999,0.117555515931644,0.414621785201899,0.2,0.2,0.3459821428571428,-0.0022321428571427,0.1458333333333333,0.6296296296296295
BG_039,BG_039_06052025,210,5183,0.1999999999999999,0.1999999999999999,0.2601383800056857,0.3426161723934816,0.65,0.65,0.8,1.0799999999999998,2.593333333333333,1.5458333333333334
BG_039,BG_039_06052025,212,11222,0.2,0.2,0.2468383327161109,0.3768964320678101,0.25,0.25,2.685714285714285,0.354285714285715,4.44,4.0
BG_039,BG_039_06052025,330,25969,0.35,0.35,0.445742461919091,0.3155156130685406,0.8,0.8,4.97142857142857,0.5885714285714299,8.133333333333336,-0.2208333333333332
BG_039,BG_039_06052025,729,62713,0.0999999999999999,0.0999999999999999,0.1597330497494137,0.4035127793342709,0.7000000000000001,0.7000000000000001,12.914285714285716,-1.4742857142857169,1.3266666666666698,0.0833333333333339
BG_039,BG_039_08052025,88,51538,0.0999999999999999,0.0999999999999999,0.1668647387448313,0.3886536560156298,0.7000000000000001,0.7000000000000001,3.5105701473414475,0.830237027546445,10.110612855007474,6.049844236760125
BG_039,BG_039_08052025,116,81578,0.0499999999999999,0.0499999999999999,0.1073035987295277,0.3975985051295214,0.6000000000000001,0.6000000000000001,7.623318385650222,1.6143497757847545,10.878923766816143,8.323987538940811
BG_039,BG_039_08052025,140,130380,0.1499999999999999,0.1499999999999999,0.1942076140029638,0.4311891767769392,0.3,0.3,14.131966688020498,-0.3561819346572683,5.312406576980568,5.987538940809973
BG_039,BG_039_08052025,683,105137,0.0,0.0,0.0712711065037996,0.4727887941721476,0.25,0.25,15.169762972453556,0.7943625880845602,7.031390134529147,5.01557632398754
BG_039,BG_039_12052025,237,45906,0.0499999999999999,0.0499999999999999,0.1280759795835687,0.3172984804314779,0.2,0.2,9.583911234396671,3.4646324549237164,10.343042071197416,1.7101449275362306
BG_039,BG_039_12052025,941,89063,0.0,0.0,0.0825945399011606,0.4012376120833048,0.4,0.4,12.17753120665742,0.9680998613037451,10.33980582524272,7.173913043478262
BG_039,BG_039_14052025,933,5311,0.0499999999999999,0.0499999999999999,0.1270396228443143,0.4406963723432305,0.4,0.4,0.7061379684953828,0.084736556219446,-0.1698352344740177,-0.0528052805280528
BG_039,BG_039_14052025,1005,27534,0.0,0.0,0.0670345354529583,0.3909204352502681,0.9,0.9,1.9989136338946227,0.1303639326453012,1.049429657794677,0.2772277227722775
BG_039,BG_039_15042025,267,65992,0.0,0.0,0.0620868112371624,0.4399765036915997,0.9,0.9,2.2675736961451247,0.3356009070294785,7.488536155202821,4.233333333333333
BG_039,BG_039_15042025,782,207378,0.05,0.05,0.1355624904424707,0.3453733321175882,0.5,0.5,18.155706727135296,-0.0816326530612236,28.40564373897708,13.522222222222222
BG_039,BG_039_16042025,93,91455,0.0,0.0,0.0935451114838881,0.4264034770552171,1.25,1.25,3.283935981031416,0.6662714878482521,8.315352697095436,6.948453608247424
BG_039,BG_039_16042025,661,59069,0.0,0.0,0.0830246095639266,0.3962762428443652,0.25,0.25,5.809128630705393,0.1825726141078849,0.7109266943291841,0.8659793814433003
BG_039,BG_039_16042025,761,230761,0.15,0.15,0.2149965397308839,0.3077391511726565,0.45,0.45,20.770598695909896,1.4368701837581526,27.49930843706778,19.08591065292096
BG_039,BG_039_16042025,770,80355,0.1,0.1,0.1294913613438866,0.4232680468220283,0.2,0.2,8.026081802015412,1.4676941315945466,4.990318118948826,-0.3986254295532649
BG_039,BG_039_16052025,129,45069,0.0,0.0,0.0749679951866925,0.4219321441085414,0.35,0.35,4.4769403824521925,-0.5871766029246333,7.900262467191602,5.6927536231884055
BG_039,BG_039_16052025,201,164869,0.0,0.0,0.0359054286701703,0.4380189731355581,1.4500000000000002,1.4500000000000002,15.410573678290213,-0.0877390326209219,6.706036745406829,4.110144927536233
BG_039,BG_039_16052025,225,5537,0.1499999999999999,0.1499999999999999,0.2041847649691561,0.404704986046336,0.4,0.4,0.7199100112485939,0.2722159730033746,5.950131233595801,3.971014492753624
BG_039,BG_039_16052025,226,44080,0.2,0.2,0.2489402592614986,0.370885707388756,0.2,0.2,7.154105736782901,2.940382452193477,9.677165354330713,3.269565217391305
BG_039,BG_039_16052025,369,12772,0.0999999999999999,0.0999999999999999,0.1599401483356606,0.3925739177253187,0.4,0.4,1.2035995500562429,0.2609673790776154,7.703412073490815,4.133333333333333
BG_039,BG_039_16052025,848,7451,0.0,0.0,0.0606916636397004,0.4534132849780299,0.5,0.5,0.9786276715410572,-0.1754780652418447,0.0603674540682415,0.5797101449275365
BG_039,BG_039_16052025,856,5926,0.0,0.0,0.0732756812852462,0.3933047873663375,0.55,0.55,0.93363329583802,-0.1777277840269964,-0.0314960629921259,0.3999999999999999
BG_039,BG_039_16052025,895,14170,0.0,0.0,0.0594269280697808,0.401184576792894,0.6000000000000001,0.6000000000000001,2.5309336332958376,0.0359955005624299,-1.648293963254593,-2.3014492753623186
BG_039,BG_039_16052025,948,68357,0.3,0.3,0.3666146646409871,0.321814647422374,0.3,0.3,8.650168728908886,2.2947131608548936,20.225721784776905,16.20289855072464
BG_039,BG_039_20052025,189,55876,0.0499999999999999,0.0499999999999999,0.0979593003872923,0.3940000860426934,0.25,0.25,7.186147186147185,1.2582972582972598,-1.629629629629627,-1.0476190476190474
BG_039,BG_039_20052025,440,83984,0.05,0.05,0.1071056521266443,0.4043560307099305,0.7000000000000001,0.7000000000000001,7.763347763347763,2.176046176046176,8.45117845117845,2.8952380952380965
BG_039,BG_039_20052025,790,119108,0.0499999999999999,0.0499999999999999,0.1112736708640301,0.4131579532519288,0.65,0.65,14.68975468975469,1.8354978354978364,2.875420875420872,-0.7047619047619058
BG_039,BG_039_22052025,296,5017,0.0,0.0,0.0625376188403889,0.4433176458536598,0.25,0.25,0.5465838509316769,0.0621118012422361,0.0666666666666668,0.2735042735042735
BG_039,BG_039_22052025,658,107528,0.0499999999999999,0.0499999999999999,0.0877804294953778,0.4166634074005647,0.4,0.4,12.111801242236025,-0.4596273291925445,-0.2434782608695656,0.1880341880341891
BG_046,BG_046_01072025,278,123667,0.05,0.05,0.1105835910794854,0.4204044920994167,0.1,0.1,14.705407586763515,1.7239709443099294,2.6591337099811714,4.328928046989722
BG_046,BG_046_01092025,54,324627,0.05,0.05,0.100349561672831,0.4004066217619162,0.95,0.95,46.47619047619047,0.0207792207792323,1.854545454545459,6.396551724137929
BG_046,BG_046_01092025,216,16245,0.0499999999999999,0.0499999999999999,0.1049495446622996,0.3853059916118765,0.6000000000000001,0.6000000000000001,2.701298701298701,-0.4952380952380948,-0.5777777777777775,0.0229885057471266
BG_046,BG_046_01092025,327,237029,0.0,0.0,0.0667973911662237,0.4752952718938157,0.5,0.5,28.20779220779221,1.7558441558441586,2.7797979797979764,3.051724137931032
BG_046,BG_046_01092025,336,180545,0.15,0.15,0.1987378690119922,0.404866757742881,0.3,0.3,22.389610389610382,0.1316017316017337,7.753535353535355,9.885057471264364
BG_046,BG_046_02072025,150,19220,0.05,0.05,0.1162481174821881,0.3643275746617045,0.55,0.55,0.9460737937559128,0.2989593188268685,-0.260485651214128,-0.0884955752212388
BG_046,BG_046_02072025,262,56465,0.0,0.0,0.0652196334194424,0.4378455408368792,0.15,0.15,6.452223273415325,1.7861873226111653,0.8079470198675498,0.3480825958702063
BG_046,BG_046_02072025,277,115567,0.0499999999999999,0.0499999999999999,0.0865371509207354,0.3913375644911815,0.2,0.2,13.774834437086092,0.6622516556291398,3.969094922737306,1.2772861356932168
BG_046,BG_046_02072025,501,80015,0.05,0.05,0.1038244583656183,0.4258557229583843,0.1,0.1,15.364238410596029,2.543046357615893,3.682119205298013,-0.4690265486725664
BG_046,BG_046_02092025,16,38260,0.0,0.0,0.0721363393131876,0.4548729800212478,0.25,0.25,4.520795660036166,0.1880650994575052,-0.6624472573839668,-0.0675105485232059
BG_046,BG_046_02092025,17,185611,0.0999999999999999,0.0999999999999999,0.1792504489548974,0.3976819915233594,0.4,0.4,20.994575045207952,1.3851717902350842,6.151898734177216,3.670886075949365
BG_046,BG_046_02092025,287,156663,0.1500000000000001,0.1500000000000001,0.185401212212851,0.4639928266708246,1.4,1.4,18.58951175406872,0.6509945750452104,4.4472573839662495,2.9873417721519004
BG_046,BG_046_02092025,422,210916,0.0,0.0,0.0668635385909521,0.4532283145599877,1.2000000000000002,1.2000000000000002,22.206148282097647,-0.6112115732368864,-1.940928270042196,-1.6033755274261594
BG_046,BG_046_03072025,191,205684,0.0,0.0,0.0609421527200238,0.4428770579216263,0.15,0.15,25.13022888713496,2.913970007892665,-4.41988950276243,-3.342163355408392
BG_046,BG_046_03072025,276,111354,0.0,0.0,0.0598885340950499,0.3902942723147447,0.1,0.1,12.217837411207578,2.4340962904498813,3.1786372007366506,4.189845474613689
BG_046,BG_046_03072025,471,160321,0.05,0.05,0.1008898232547177,0.4038998604516842,0.55,0.55,13.970007892659826,4.416732438831886,7.580110497237573,4.494481236203093
BG_046,BG_046_03072025,598,9591,0.0499999999999999,0.0499999999999999,0.1082322221927107,0.3963167872812304,0.45,0.45,1.341752170481452,0.0284135753749015,0.0994475138121546,0.1942604856512142
BG_046,BG_046_03092025,44,291946,0.05,0.05,0.0980828552826799,0.4201024127311729,0.1,0.1,35.09625126646402,-0.713272543059766,-3.234042553191486,0.4833333333333343
BG_046,BG_046_03092025,93,137077,0.05,0.05,0.1008668224102616,0.4030546366373014,0.5,0.5,13.98176291793313,-0.6767983789260388,0.3924349881796676,0.1833333333333335
BG_046,BG_046_03092025,165,228095,0.0499999999999999,0.0499999999999999,0.0780180809120382,0.377973725808489,0.65,0.65,31.469098277608907,-2.419452887537986,0.5200945626477562,1.7333333333333345
BG_046,BG_046_03092025,326,164722,0.0,0.0,0.0807379905926358,0.4423395486923776,0.35,0.35,19.594731509625124,0.320162107396154,-1.995271867612292,2.683333333333337
BG_046,BG_046_03092025,473,6931,0.0,0.0,0.0564753343913454,0.3976288256897387,0.2,0.2,0.4457953394123606,-0.0202634245187435,-0.2316784869976359,0.475
BG_046,BG_046_03092025,479,20651,0.0,0.0,0.0508458235530807,0.4168162085896372,0.35,0.35,2.330293819655522,-0.1458966565349544,-0.2458628841607562,-0.0416666666666665
BG_046,BG_046_04072025,18,7801,0.0,0.0,0.0673600348309811,0.4251964917474381,0.55,0.55,1.3347236704900938,0.1835245046923879,0.4038929440389296,0.4010416666666669
BG_046,BG_046_04072025,44,43184,0.0,0.0,0.0639930260898404,0.3848898700849789,0.25,0.25,6.944734098018769,-0.112617309697601,-0.4720194647201943,-0.442708333333333
BG_046,BG_046_04072025,60,9756,0.05,0.05,0.110439222920855,0.4681753790656817,0.1,0.1,1.2095933263816472,-0.0417101147028151,0.6812652068126521,0.0572916666666667
BG_046,BG_046_04072025,179,202248,0.0999999999999999,0.0999999999999999,0.1731224917946841,0.4583809005885292,0.25,0.25,29.384775808133472,0.2210636079249219,-6.17031630170316,-3.635416666666668
BG_046,BG_046_04072025,191,210187,0.15,0.15,0.1670889205963635,0.4634380821478319,0.15,0.15,32.88842544316996,-1.705943691345141,1.537712895377119,0.375
BG_046,BG_046_04072025,259,141639,0.0,0.0,0.0823177398555349,0.3791888037346454,0.35,0.35,15.933263816475494,1.555787278415016,0.6666666666666643,1.0677083333333357
BG_046,BG_046_04072025,336,85753,0.2,0.2,0.2626659264162257,0.3910084287829028,0.35,0.35,14.11887382690302,-1.0385818561001,-2.1605839416058394,-1.197916666666666
BG_046,BG_046_04072025,423,158301,0.0,0.0,0.0912571773114716,0.3955272499526245,0.2,0.2,23.83733055265902,-0.5672575599582892,0.4184914841849121,-1.53125
BG_046,BG_046_04082025,282,102033,0.05,0.05,0.0884113330712876,0.4071882358109132,0.25,0.25,26.76190476190476,0.2380952380952408,5.255555555555556,4.7356321839080415
BG_046,BG_046_04082025,299,2834,0.0999999999999999,0.0999999999999999,0.1554762465343814,0.3508320921962079,0.4,0.4,0.6666666666666665,0.1333333333333335,0.3555555555555556,-0.0804597701149424
BG_046,BG_046_04082025,518,36007,0.0,0.0,0.0560369175201142,0.4563676320081218,0.35,0.35,6.57142857142857,1.6952380952380972,0.4000000000000003,2.5632183908045985
BG_046,BG_046_04082025,563,33566,0.0999999999999999,0.0999999999999999,0.1686806201961583,0.4059324308104569,0.45,0.45,5.666666666666666,0.5333333333333341,2.3000000000000016,0.931034482758621
BG_046,BG_046_04082025,583,18495,0.1499999999999999,0.1499999999999999,0.221146012399886,0.4402226855685137,0.3,0.3,4.761904761904762,0.7047619047619049,2.9222222222222225,-0.0574712643678161
BG_046,BG_046_08092025,242,316654,0.15,0.15,0.1833102163301944,0.3856825527302321,0.35,0.35,33.22857142857143,0.1714285714285708,5.359999999999999,4.805704099821746
BG_046,BG_046_08092025,284,264625,0.0,0.0,0.0719481601993751,0.353802779325924,0.35,0.35,27.085714285714285,2.394285714285715,3.1766666666666694,3.0802139037433136
BG_046,BG_046_08092025,292,122092,0.15,0.15,0.208300360789966,0.3981357663001409,0.55,0.55,13.285714285714285,1.3342857142857143,5.556666666666668,3.8502673796791456
BG_046,BG_046_08092025,321,206923,0.0,0.0,0.0535284600213475,0.3774965616889917,0.15,0.15,23.899999999999995,-0.4199999999999946,-3.553333333333331,-3.0196078431372584
BG_046,BG_046_08092025,396,97093,0.0,0.0,0.057673569752962,0.440547745973178,0.45,0.45,10.214285714285714,-0.9942857142857128,-0.4933333333333323,-0.7664884135472354
BG_046,BG_046_08092025,560,116678,0.05,0.05,0.1049537840500526,0.3798612246333031,0.1,0.1,8.299999999999999,0.120000000000001,2.719999999999999,0.3707664884135475
BG_046,BG_046_08092025,565,10250,0.0,0.0,0.0684732983079215,0.4044740607334176,0.55,0.55,1.5857142857142856,-0.0857142857142856,-0.1733333333333333,0.1782531194295902
BG_046,BG_046_09092025,58,277711,0.0,0.0,0.0817833314672727,0.4212031582689821,0.1,0.1,35.089285714285715,0.2440476190476204,0.0972222222222285,-3.009009009009006
BG_046,BG_046_09092025,314,88516,0.0,0.0,0.0360120429857595,0.4809424538786969,0.0,0.0,11.547619047619046,0.1398809523809543,1.1527777777777786,-0.2822822822822814
BG_046,BG_046_09092025,327,125680,0.0,0.0,0.0555225975016427,0.360851614774046,0.2,0.2,19.12202380952381,-1.3720238095238102,1.177083333333332,-0.6426426426426453
BG_046,BG_046_09092025,329,32511,0.0,0.0,0.0711632714243062,0.4045501540881165,1.15,1.15,4.122023809523809,0.2946428571428576,-0.3055555555555558,-0.4204204204204202
BG_046,BG_046_09092025,564,223370,0.1499999999999999,0.1499999999999999,0.2147881228722722,0.3779150637438322,0.4,0.4,29.10714285714285,2.2886904761904816,18.385416666666668,14.31231231231232
BG_046,BG_046_10092025,184,3976,0.0,0.0,0.0584948366669447,0.4331258921796435,0.5,0.5,0.2400960384153661,0.1296518607442978,-0.072829131652661,-0.2197802197802197
BG_046,BG_046_10092025,204,69075,0.0999999999999999,0.0999999999999999,0.1552096942871791,0.394452747356786,0.45,0.45,8.883553421368545,-0.8499399759903934,9.56862745098039,5.413919413919414
BG_046,BG_046_10092025,457,99669,0.05,0.05,0.1321136512345239,0.3717005273290865,0.55,0.55,12.02881152460984,0.2400960384153698,5.355742296918773,1.5677655677655675
BG_046,BG_046_10092025,470,114397,0.0499999999999999,0.0499999999999999,0.1260647598331833,0.3973835446717267,0.45,0.45,14.621848739495798,0.4033613445378154,4.571428571428571,3.1648351648351625
BG_046,BG_046_10092025,561,38891,0.0,0.0,0.0726837961391377,0.42427811264724,0.65,0.65,6.146458583433373,0.0720288115246106,0.4929971988795518,0.717948717948719
BG_046,BG_046_11092025,244,5031,0.0,0.0,0.0630478392929444,0.4282546903852045,0.8500000000000001,0.8500000000000001,0.8758076094759512,-0.2325915290739411,0.187604690117253,0.6488095238095237
BG_046,BG_046_11092025,285,418839,0.0999999999999999,0.0999999999999999,0.134820858462856,0.4361555534700826,0.45,0.45,58.29145728643216,-0.4020100502512562,1.4740368509212658,1.6071428571428612
BG_046,BG_046_11092025,537,48463,0.0,0.0,0.0322370090143192,0.4031999924709819,0.0,0.0,6.977745872218233,-1.1888011486001426,1.8592964824120592,0.5
BG_046,BG_046_12082025,470,55736,0.0999999999999999,0.0999999999999999,0.1366304301573042,0.441246352585629,0.25,0.25,5.31055900621118,-0.3105590062111796,0.7826086956521756,-0.7619047619047619
BG_046,BG_046_12092025,286,408039,0.0,0.0,0.0720447233196763,0.37363474500333,0.35,0.35,53.919022154316266,0.9045072574484364,-2.463458110516932,0.1830065359477188
BG_046,BG_046_12092025,395,83930,0.0,0.0,0.0750244948962055,0.4238922708170307,0.6000000000000001,0.6000000000000001,7.914438502673796,1.1336898395721935,0.2103386809269167,1.5947712418300668
BG_046,BG_046_12092025,568,20142,0.1,0.1,0.1208016905356198,0.4409596734027831,0.15,0.15,2.9029793735676086,-1.0634071810542396,-0.0606060606060605,1.3986928104575165
BG_046,BG_046_13082025,144,85229,0.0499999999999999,0.0499999999999999,0.0883392815340593,0.4555269162252565,0.25,0.25,14.398496240601505,1.075187969924812,2.052631578947372,2.472222222222225
BG_046,BG_046_13082025,478,104354,0.2,0.2,0.2372746878261821,0.3585748918757115,0.4,0.4,14.774436090225562,-0.2481203007518768,6.078947368421057,0.013888888888891
BG_046,BG_046_14082025,94,5823,0.0,0.0,0.0619178792709054,0.3987342791063324,0.55,0.55,0.5123152709359605,0.0669950738916257,0.096551724137931,0.1876379690949228
BG_046,BG_046_14082025,132,131283,0.0,0.0,0.0603652129101098,0.4551299466478738,0.1,0.1,12.216748768472904,-0.4098522167487655,6.583908045977015,4.520971302428256
BG_046,BG_046_14082025,481,146332,0.05,0.05,0.0921789210344461,0.405207660965044,0.0,0.0,11.310344827586205,-1.048275862068964,2.280459770114941,4.211920529801324
BG_046,BG_046_14082025,486,214303,0.1999999999999999,0.1999999999999999,0.2676032787991338,0.3786070854875006,0.5,0.5,19.665024630541872,0.0039408866995067,5.333333333333332,5.013245033112582
BG_046,BG_046_15082025,13,113313,0.05,0.05,0.1227889626537873,0.4095772401781314,0.3,0.3,12.784503631961256,-0.490718321226792,3.5103578154425605,2.9923896499238936
BG_046,BG_046_15082025,14,94498,0.0499999999999999,0.0499999999999999,0.1050217885046084,0.4388472779976056,0.7000000000000001,0.7000000000000001,10.605326876513317,1.236481033091204,0.5649717514124291,1.808219178082192
BG_046,BG_046_15082025,76,162369,0.0499999999999999,0.0499999999999999,0.113223120619049,0.4321145781659302,0.15,0.15,19.62873284907183,1.3204196933010517,5.352165725047083,4.249619482496197
BG_046,BG_046_15082025,187,198221,0.05,0.05,0.0696288023670326,0.4480236353313979,0.0,0.0,18.886198547215496,1.3171912832929775,10.734463276836156,10.477929984779298
BG_046,BG_046_15082025,231,332982,0.35,0.35,0.3969293028011311,0.3673728884430143,0.6000000000000001,0.6000000000000001,35.964487489911214,4.577885391444717,31.98493408662901,21.57990867579908
BG_046,BG_046_15082025,237,119599,0.0,0.0,0.0344426245560092,0.4529928763554815,0.0,0.0,13.995157384987891,1.3720742534301884,-1.7514124293785311,1.1567732115677334
BG_046,BG_046_15082025,311,95859,0.0,0.0,0.0909294613211991,0.3846428298175243,0.65,0.65,8.910411622276028,1.2590799031477005,8.474576271186441,2.864535768645357
BG_046,BG_046_15082025,343,240641,0.0,0.0,0.0703730058902928,0.4136857911112238,0.95,0.95,29.87893462469733,-0.5230024213074991,6.459510357815443,5.780821917808222
BG_046,BG_046_15082025,416,222321,0.15,0.15,0.2034111844261534,0.4027107176092629,0.55,0.55,25.85956416464891,2.343825665859565,23.6346516007533,13.059360730593609
BG_046,BG_046_15082025,450,155894,0.0,0.0,0.0761640243957226,0.4168560921241339,0.05,0.05,16.158192090395477,2.689265536723166,15.273069679849344,11.415525114155251
BG_046,BG_046_15082025,504,92119,0.0499999999999999,0.0499999999999999,0.1299267802570066,0.405629590560601,0.65,0.65,7.118644067796609,1.491525423728815,4.365348399246703,1.5859969558599722
BG_046,BG_046_15082025,516,112943,0.05,0.05,0.0987173936399395,0.3510791921549317,0.9,0.9,11.396287328490716,0.7167070217917697,1.0357815442561211,0.5662100456620998
BG_046,BG_046_15082025,525,112099,0.0,0.0,0.0638129723949609,0.3025881141576279,0.95,0.95,11.993543179983856,2.944309927360777,3.4274952919020727,1.0745814307458126
BG_046,BG_046_15082025,527,152605,0.1,0.1,0.1594848924065974,0.3487219910521754,0.55,0.55,12.122679580306697,2.656981436642456,9.758945386064031,4.118721461187214
BG_046,BG_046_15092025,123,243902,0.0499999999999999,0.0499999999999999,0.0844859652594296,0.4072992753901226,0.35,0.35,30.85714285714285,0.952380952380956,10.99047619047619,9.813008130081304
BG_046,BG_046_15092025,131,133504,0.05,0.05,0.1058445458527738,0.4028294880547527,0.55,0.55,16.61224489795918,0.5496598639455819,3.669841269841269,7.402439024390247
BG_046,BG_046_15092025,428,366420,0.1,0.1,0.1079399757793252,0.4375553567481426,0.05,0.05,46.91156462585034,-2.302040816326532,-13.714285714285715,-9.5
BG_046,BG_046_15092025,441,67794,0.05,0.05,0.1289698556902828,0.3481145438097507,0.55,0.55,6.190476190476191,0.7999999999999998,5.0095238095238095,2.337398373983741
BG_046,BG_046_15092025,461,112280,0.0499999999999999,0.0499999999999999,0.1273628005954988,0.4094280466337488,0.45,0.45,11.170068027210885,2.18231292517007,11.006349206349208,9.27642276422764
BG_046,BG_046_15092025,476,4721,0.0999999999999999,0.0999999999999999,0.1532222348448236,0.4110830638504261,0.65,0.65,0.9931972789115644,-0.0598639455782311,-0.0476190476190474,-0.3861788617886179
BG_046,BG_046_15092025,517,360020,0.0,0.0,0.0704973559157071,0.4140031664002139,0.45,0.45,43.17006802721088,-1.0938775510204053,-7.806349206349211,-6.6869918699187
BG_046,BG_046_15092025,533,133476,0.25,0.25,0.3148721141838412,0.4060468287644906,0.45,0.45,13.49659863945578,1.9891156462585045,12.679365079365075,11.256097560975611
BG_046,BG_046_15092025,562,172972,0.0499999999999999,0.0499999999999999,0.1078528885209251,0.4055887911122238,0.4,0.4,24.19047619047619,-0.3619047619047606,0.8984126984126988,2.2601626016260177
BG_046,BG_046_15092025,613,175419,0.1499999999999999,0.1499999999999999,0.2223893629359644,0.4440693520771301,0.45,0.45,20.78911564625849,0.3156462585034063,10.00952380952381,8.528455284552848
BG_046,BG_046_15092025,617,77985,0.0499999999999999,0.0499999999999999,0.0888967277662776,0.4308634634903567,0.6000000000000001,0.6000000000000001,10.571428571428571,-0.3619047619047624,1.0507936507936506,1.1707317073170724
BG_046,BG_046_16092025,315,368870,0.0499999999999999,0.0499999999999999,0.098640458513771,0.3770236756087556,0.8500000000000001,0.8500000000000001,53.562152133580696,-0.3933209647495275,28.75757575757576,25.7742782152231
BG_046,BG_046_16092025,372,93671,0.0999999999999999,0.0999999999999999,0.1787531906799065,0.3128757317162744,0.65,0.65,12.597402597402594,1.818181818181822,14.965367965367966,8.28871391076115
BG_046,BG_046_16092025,376,150216,0.1499999999999999,0.1499999999999999,0.2166883857715713,0.4587732347686017,1.35,1.35,15.38033395176252,1.9443413729128045,5.112554112554113,4.388451443569551
BG_046,BG_046_16092025,393,197118,0.0,0.0,0.0469090277794072,0.4634643294390523,0.0,0.0,20.909090909090907,0.2337662337662358,-1.571428571428573,-2.2834645669291334
BG_046,BG_046_16092025,406,379345,0.15,0.15,0.1864624894761202,0.3800083299862768,0.75,0.75,48.051948051948045,-0.4155844155844121,-19.714285714285715,-16.346456692913385
BG_046,BG_046_16092025,501,116763,0.05,0.05,0.1234640291794422,0.4375625501803136,0.15,0.15,10.46382189239332,1.1205936920222648,11.008658008658008,4.766404199475065
