subject,region,session,unit,kernel_peak_t,c1_r,n_spikes,base_hz,change_on,hit_ramp,fa_ramp,n_hit,n_fa
BG_031,VMS,BG_031_260325,99,1.4500000000000002,0.0344405617463502,114066.0,9.504132231404958,0.2809917355371905,-0.14876033057851323,-0.6713450292397649,242,368
BG_031,VMS,BG_031_260325,101,0.9,0.1071217335853014,126952.0,7.8276269185360094,0.8665879574970488,4.812672176308542,1.6982456140350877,242,368
BG_031,VMS,BG_031_260325,102,0.4,-0.0842228448078,148330.0,15.194805194805193,-1.2113341204250272,4.176308539944907,2.849122807017544,242,368
BG_031,VMS,BG_031_260325,104,0.7000000000000001,0.1664701572007208,168881.0,11.12160566706021,0.7792207792207808,-1.9531680440771364,-1.235087719298246,242,368
BG_031,VMS,BG_031_260325,108,0.35,0.1507204968780211,252208.0,20.484061393152302,-1.0791027154663517,4.0247933884297495,2.9029239766081893,242,368
BG_031,VMS,BG_031_260325,111,0.75,0.0349335182650767,150205.0,12.195985832349466,0.16765053128689722,-0.9779614325068877,0.32046783625731123,242,368
BG_031,VMS,BG_031_260325,112,0.15,0.0848311546084837,233873.0,20.389610389610386,0.8335301062573812,-2.465564738292006,-3.113450292397662,242,368
BG_031,VMS,BG_031_260325,115,1.4,0.1368939491607332,7030.0,0.7083825265643447,0.1676505312868949,1.0578512396694215,0.6105263157894736,242,368
BG_031,VMS,BG_031_260325,116,1.4500000000000002,-0.0819111756986285,140199.0,11.806375442739078,0.2762691853600945,2.327823691460056,2.715789473684211,242,368
BG_031,VMS,BG_031_260325,117,0.35,0.1568317799891233,265044.0,22.76269185360094,1.2042502951593903,9.617079889807165,8.444444444444446,242,368
BG_031,VMS,BG_031_260325,121,0.65,0.2365604137512142,252471.0,21.62927981109799,2.040141676505314,3.2314049586776896,5.782456140350881,242,368
BG_031,VMS,BG_031_260325,123,1.4500000000000002,-0.1174273977541909,130304.0,10.413223140495868,0.21487603305785186,-0.42424242424242387,-1.1251461988304072,242,368
BG_031,VMS,BG_031_260325,125,0.7000000000000001,0.2287727404268143,242082.0,22.12514757969303,0.817001180637547,0.41046831955922514,-1.9181286549707615,242,368
BG_031,VMS,BG_031_260325,126,0.6000000000000001,-0.0052061432208399,31061.0,3.4120425029515933,-0.3046044864226678,-1.7520661157024793,-1.085380116959064,242,368
BG_031,VMS,BG_031_260325,128,1.4500000000000002,0.0650420340362023,294955.0,26.469893742621014,0.5383707201889045,2.5261707988980717,2.2035087719298225,242,368
BG_031,VMS,BG_031_260325,130,0.6000000000000001,0.0689438496860351,111999.0,9.220779220779217,-0.7910271546635155,-2.443526170798898,-1.754385964912279,242,368
BG_031,VMS,BG_031_260325,131,1.25,0.1067572230651841,62001.0,4.592680047225501,-0.7414403778040137,-1.15426997245179,-1.9766081871345027,242,368
BG_031,VMS,BG_031_260325,137,0.45,0.0733657922310045,57531.0,6.00944510035419,-1.0672963400236117,-1.3085399449035817,-0.8795321637426898,242,368
BG_031,VMS,BG_031_260325,139,0.95,0.1296296646342787,273106.0,25.017709563164107,0.08972845336481683,3.8154269972451793,4.327485380116954,242,368
BG_031,VMS,BG_031_260325,157,0.1,-0.0872219854281426,11380.0,0.9681227863046044,-0.04250295159386053,0.29201101928374673,0.17309941520467842,242,368
BG_031,VMS,BG_031_260325,162,0.35,0.1126925673087038,220528.0,18.288075560802827,-0.5029515938606792,0.07162534435262202,1.5766081871345037,242,368
