subject,region,session,unit,kernel_peak_t,c1_r,n_spikes,base_hz,change_on,hit_ramp,fa_ramp,n_hit,n_fa
BG_031,VMS,BG_031_120325,424,0.25,0.2368642170718632,258084.0,20.543554006968638,0.490592334494778,-0.7577235772357724,-0.7918968692449333,205,549
BG_031,VMS,BG_031_120325,437,0.45,0.3304944894247738,508161.0,38.22996515679442,5.535888501742164,4.419512195121953,8.453038674033145,205,549
BG_031,VMS,BG_031_120325,524,0.6000000000000001,0.3664871654902285,153602.0,12.195121951219512,1.6585365853658534,0.8943089430894329,2.8858195211786377,205,549
BG_031,VMS,BG_031_120325,542,0.5,0.2874273036340584,223848.0,18.84320557491289,1.390940766550525,2.7512195121951244,1.740331491712709,205,549
BG_031,VMS,BG_031_120325,555,0.75,0.2416755193191006,313690.0,22.773519163763066,3.645993031358884,2.988617886178865,3.976058931860038,205,549
BG_031,VMS,BG_031_120325,567,0.15,0.3914249101089612,169471.0,13.073170731707316,2.8292682926829276,2.627642276422767,1.8987108655616964,205,549
BG_031,VMS,BG_031_12052025,6,0.15,0.5720550944313496,126347.0,19.963133640552993,2.2820276497695886,6.086021505376348,1.6679536679536682,155,315
BG_031,VMS,BG_031_12052025,32,0.95,0.2301024987799473,103128.0,12.405529953917052,-0.6635944700460836,-2.4129032258064527,-3.3384813384813405,155,315
BG_031,VMS,BG_031_12052025,39,0.3,0.2399384011126026,139076.0,18.728110599078338,0.11059907834101779,3.7419354838709644,1.7863577863577902,155,315
BG_031,VMS,BG_031_12052025,50,0.35,0.2193598595716127,143708.0,17.6405529953917,-0.11797235023040997,3.827956989247312,5.616473616473616,155,315
BG_031,VMS,BG_031_12052025,103,0.35,0.2967041517161309,109060.0,16.700460829493085,1.3124423963133651,2.6709677419354847,4.018018018018019,155,315
BG_031,VMS,BG_031_12052025,327,0.9,0.2218278884883092,25305.0,2.6543778801843314,0.6746543778801848,0.01720430107526827,-0.13899613899613872,155,315
BG_031,VMS,BG_031_12052025,398,0.1,0.2150678641496906,12599.0,1.640552995391705,0.03686635944700467,-0.017204301075268935,-0.5199485199485199,155,315
BG_031,VMS,BG_031_12052025,416,0.25,0.4551534094279497,58933.0,12.018433179723502,1.7880184331797242,5.070967741935483,5.009009009009011,155,315
BG_031,VMS,BG_031_12052025,442,0.25,0.6182490459272009,42651.0,9.548387096774194,3.741935483870968,13.350537634408603,5.191763191763194,155,315
BG_031,VMS,BG_031_12052025,522,0.4,0.2803497083703111,118543.0,14.08294930875576,1.0654377880184338,0.9677419354838719,1.7451737451737461,155,315
BG_031,VMS,BG_031_12052025,527,0.2,0.2164893830070563,9382.0,1.216589861751152,0.04792626728110605,0.2967741935483871,0.13127413127413123,155,315
BG_031,VMS,BG_031_130325,221,0.35,0.2236695060954049,188860.0,17.297677691766363,1.5791695988740315,1.52052545155993,-2.45117845117845,203,133
