panel,region,row_id,decile_median_width,onset_s,n_units
g,pooled,5393,,-0.03750000000000697,1
g,pooled,5394,,-0.03750000000000697,1
g,pooled,5395,,-0.03750000000000697,1
g,pooled,5396,,-0.03750000000000697,1
g,pooled,5397,,-0.03750000000000697,1
g,pooled,5398,,-0.03750000000000697,1
g,pooled,5399,,-0.03750000000000697,1
g,pooled,5400,,-0.03750000000000697,1
g,pooled,5401,,-0.03750000000000697,1
g,pooled,5402,,-0.03750000000000697,1
g,pooled,5403,,-0.03750000000000697,1
g,pooled,5404,,-0.03750000000000697,1
g,pooled,5405,,-0.03750000000000697,1
g,pooled,5406,,-0.03750000000000697,1
g,pooled,5407,,-0.03750000000000697,1
g,pooled,5408,,-0.03750000000000697,1
g,pooled,5409,,-0.03750000000000697,1
g,pooled,5410,,-0.03750000000000697,1
g,pooled,5411,,-0.03750000000000697,1
g,pooled,5412,,-0.03750000000000697,1
g,pooled,5413,,-0.03750000000000697,1
g,pooled,5414,,-0.03750000000000697,1
g,pooled,5415,,-0.03750000000000697,1
g,pooled,5416,,-0.03750000000000697,1
g,pooled,5417,,-0.03750000000000697,1
g,pooled,5418,,-0.03750000000000697,1
g,pooled,5419,,-0.03750000000000697,1
g,pooled,5420,,-0.03750000000000697,1
g,pooled,5421,,-0.03750000000000697,1
g,pooled,5422,,-0.03750000000000697,1
g,pooled,5423,,-0.03750000000000697,1
g,pooled,5424,,-0.03750000000000697,1
g,pooled,5425,,-0.03750000000000697,1
g,pooled,5426,,-0.03750000000000697,1
g,pooled,5427,,-0.03750000000000697,1
g,pooled,5428,,-0.03750000000000697,1
g,pooled,5429,,-0.03750000000000697,1
g,pooled,5430,,-0.03750000000000697,1
g,pooled,5431,,-0.03750000000000697,1
g,pooled,5432,,-0.03750000000000697,1
g,pooled,5433,,-0.03750000000000697,1
g,pooled,5434,,-0.03750000000000697,1
g,pooled,5435,,-0.03750000000000697,1
g,pooled,5436,,-0.03750000000000697,1
g,pooled,5437,,-0.03750000000000697,1
g,pooled,5438,,-0.03750000000000697,1
g,pooled,5439,,-0.03750000000000697,1
g,pooled,5440,,-0.03750000000000697,1
g,pooled,5441,,-0.03750000000000697,1
g,pooled,5442,,-0.03750000000000697,1
g,pooled,5443,,-0.03750000000000697,1
g,pooled,5444,,-0.03750000000000697,1
g,pooled,5445,,-0.03750000000000697,1
g,pooled,5446,,-0.03750000000000697,1
g,pooled,5447,,-0.03750000000000697,1
g,pooled,5448,,-0.03750000000000697,1
g,pooled,5449,,-0.03750000000000697,1
g,pooled,5450,,-0.03750000000000697,1
g,pooled,5451,,-0.03750000000000697,1
g,pooled,5452,,-0.03750000000000697,1
g,pooled,5453,,-0.03750000000000697,1
g,pooled,5454,,-0.03750000000000697,1
g,pooled,5455,,-0.03750000000000697,1
g,pooled,5456,,-0.03750000000000697,1
g,pooled,5457,,-0.03750000000000697,1
g,pooled,5458,,-0.03750000000000697,1
g,pooled,5459,,-0.03750000000000697,1
g,pooled,5460,,-0.03750000000000697,1
g,pooled,5461,,-0.03750000000000697,1
g,pooled,5462,,-0.03750000000000697,1
g,pooled,5463,,-0.03750000000000697,1
g,pooled,5464,,-0.03750000000000697,1
g,pooled,5465,,-0.03750000000000697,1
g,pooled,5466,,-0.03750000000000697,1
g,pooled,5467,,-0.03750000000000697,1
g,pooled,5468,,-0.03750000000000697,1
g,pooled,5469,,-0.03750000000000697,1
g,pooled,5470,,-0.03750000000000697,1
g,pooled,5471,,-0.03750000000000697,1
g,pooled,5472,,-0.03750000000000697,1
g,pooled,5473,,-0.03750000000000697,1
g,pooled,5474,,-0.03750000000000697,1
g,pooled,5475,,-0.03750000000000697,1
g,pooled,5476,,-0.03750000000000697,1
g,pooled,5477,,-0.03750000000000697,1
g,pooled,5478,,-0.03750000000000697,1
g,pooled,5479,,-0.03750000000000697,1
g,pooled,5480,,-0.03750000000000697,1
g,pooled,5481,,-0.03750000000000697,1
g,pooled,5482,,-0.03750000000000697,1
g,pooled,5483,,-0.03750000000000697,1
g,pooled,5484,,-0.03750000000000697,1
g,pooled,5485,,-0.03750000000000697,1
g,pooled,5486,,-0.03750000000000697,1
g,pooled,5487,,-0.03750000000000697,1
g,pooled,5488,,-0.03750000000000697,1
g,pooled,5489,,-0.03750000000000697,1
g,pooled,5490,,-0.03750000000000697,1
g,pooled,5491,,-0.03750000000000697,1
g,pooled,5492,,-0.03750000000000697,1
g,pooled,5493,,-0.03750000000000697,1
g,pooled,5494,,-0.03750000000000697,1
g,pooled,5495,,-0.03750000000000697,1
g,pooled,5496,,-0.03750000000000697,1
g,pooled,5497,,-0.03750000000000697,1
g,pooled,5498,,-0.03750000000000697,1
g,pooled,5499,,-0.03750000000000697,1
g,pooled,5500,,-0.03750000000000697,1
g,pooled,5501,,-0.03750000000000697,1
g,pooled,5502,,-0.03750000000000697,1
g,pooled,5503,,-0.03750000000000697,1
g,pooled,5504,,-0.03750000000000697,1
g,pooled,5505,,-0.03750000000000697,1
g,pooled,5506,,-0.03750000000000697,1
g,pooled,5507,,-0.03750000000000697,1
g,pooled,5508,,-0.03750000000000697,1
g,pooled,5509,,-0.03750000000000697,1
g,pooled,5510,,-0.03750000000000697,1
g,pooled,5511,,-0.03750000000000697,1
g,pooled,5512,,-0.03750000000000697,1
g,pooled,5513,,-0.03750000000000697,1
g,pooled,5514,,-0.03750000000000697,1
g,pooled,5515,,-0.03750000000000697,1
g,pooled,5516,,-0.03750000000000697,1
g,pooled,5517,,-0.03750000000000697,1
g,pooled,5518,,-0.03750000000000697,1
g,pooled,5519,,-0.03750000000000697,1
g,pooled,5520,,-0.03750000000000697,1
g,pooled,5521,,-0.03750000000000697,1
g,pooled,5522,,-0.03750000000000697,1
g,pooled,5523,,-0.03750000000000697,1
g,pooled,5524,,-0.03750000000000697,1
g,pooled,5525,,-0.03750000000000697,1
g,pooled,5526,,-0.03750000000000697,1
g,pooled,5527,,-0.03750000000000697,1
g,pooled,5528,,-0.03750000000000697,1
g,pooled,5529,,-0.03750000000000697,1
g,pooled,5530,,-0.03750000000000697,1
g,pooled,5531,,-0.03750000000000697,1
g,pooled,5532,,-0.03750000000000697,1
g,pooled,5533,,-0.03750000000000697,1
g,pooled,5534,,-0.03750000000000697,1
g,pooled,5535,,-0.03750000000000697,1
g,pooled,5536,,-0.03750000000000697,1
g,pooled,5537,,-0.03750000000000697,1
g,pooled,5538,,-0.03750000000000697,1
g,pooled,5539,,-0.03750000000000697,1
g,pooled,5540,,-0.03750000000000697,1
g,pooled,5541,,-0.03750000000000697,1
g,pooled,5542,,-0.03750000000000697,1
g,pooled,5543,,-0.03750000000000697,1
g,pooled,5544,,-0.03750000000000697,1
g,pooled,5545,,-0.03750000000000697,1
g,pooled,5546,,-0.03750000000000697,1
g,pooled,5547,,-0.03750000000000697,1
g,pooled,5548,,-0.03750000000000697,1
g,pooled,5549,,-0.03750000000000697,1
g,pooled,5550,,-0.03750000000000697,1
g,pooled,5551,,-0.03750000000000697,1
g,pooled,5552,,-0.03750000000000697,1
g,pooled,5553,,-0.03750000000000697,1
g,pooled,5554,,-0.03750000000000697,1
g,pooled,5555,,-0.03750000000000697,1
g,pooled,5556,,-0.03750000000000697,1
g,pooled,5557,,-0.03750000000000697,1
g,pooled,5558,,-0.03750000000000697,1
g,pooled,5559,,-0.03750000000000697,1
g,pooled,5560,,-0.03750000000000697,1
g,pooled,5561,,-0.03750000000000697,1
g,pooled,5562,,-0.03750000000000697,1
g,pooled,5563,,-0.03750000000000697,1
g,pooled,5564,,-0.03750000000000697,1
g,pooled,5565,,-0.03750000000000697,1
g,pooled,5566,,-0.03750000000000697,1
g,pooled,5567,,-0.03750000000000697,1
g,pooled,5568,,-0.03750000000000697,1
g,pooled,5569,,-0.03750000000000697,1
g,pooled,5570,,-0.03750000000000697,1
g,pooled,5571,,-0.03750000000000697,1
g,pooled,5572,,-0.03750000000000697,1
g,pooled,5573,,-0.03750000000000697,1
g,pooled,5574,,-0.03750000000000697,1
g,pooled,5575,,-0.03750000000000697,1
g,pooled,5576,,-0.03750000000000697,1
g,pooled,5577,,-0.03750000000000697,1
g,pooled,5578,,-0.03750000000000697,1
g,pooled,5579,,-0.03750000000000697,1
g,pooled,5580,,-0.03750000000000697,1
g,pooled,5581,,-0.03750000000000697,1
g,pooled,5582,,-0.03750000000000697,1
g,pooled,5583,,-0.03750000000000697,1
g,pooled,5584,,-0.03750000000000697,1
g,pooled,5585,,-0.03750000000000697,1
g,pooled,5586,,-0.03750000000000697,1
g,pooled,5587,,-0.03750000000000697,1
g,pooled,5588,,-0.03750000000000697,1
g,pooled,5589,,-0.03750000000000697,1
g,pooled,5590,,-0.03750000000000697,1
g,pooled,5591,,-0.03750000000000697,1
g,pooled,5592,,-0.03750000000000697,1
g,pooled,5593,,-0.03750000000000697,1
g,pooled,5594,,-0.03750000000000697,1
g,pooled,5595,,-0.03750000000000697,1
g,pooled,5596,,-0.03750000000000697,1
g,pooled,5597,,-0.03750000000000697,1
g,pooled,5598,,-0.03750000000000697,1
g,pooled,5599,,-0.03750000000000697,1
g,pooled,5600,,-0.03750000000000697,1
g,pooled,5601,,-0.03750000000000697,1
g,pooled,5602,,-0.03750000000000697,1
g,pooled,5603,,-0.03750000000000697,1
g,pooled,5604,,-0.03750000000000697,1
g,pooled,5605,,-0.03750000000000697,1
g,pooled,5606,,-0.03750000000000697,1
g,pooled,5607,,-0.03750000000000697,1
g,pooled,5608,,-0.03750000000000697,1
g,pooled,5609,,-0.03750000000000697,1
g,pooled,5610,,-0.03750000000000697,1
g,pooled,5611,,-0.03750000000000697,1
g,pooled,5612,,-0.03750000000000697,1
g,pooled,5613,,-0.03750000000000697,1
g,pooled,5614,,-0.03750000000000697,1
g,pooled,5615,,-0.03750000000000697,1
g,pooled,5616,,-0.03750000000000697,1
g,pooled,5617,,-0.03750000000000697,1
g,pooled,5618,,-0.03750000000000697,1
g,pooled,5619,,-0.03750000000000697,1
g,pooled,5620,,-0.03750000000000697,1
g,pooled,5621,,-0.03750000000000697,1
g,pooled,5622,,-0.03750000000000697,1
g,pooled,5623,,-0.03750000000000697,1
g,pooled,5624,,-0.03750000000000697,1
g,pooled,5625,,-0.03750000000000697,1
g,pooled,5626,,-0.03750000000000697,1
g,pooled,5627,,-0.03750000000000697,1
g,pooled,5628,,-0.03750000000000697,1
g,pooled,5629,,-0.03750000000000697,1
g,pooled,5630,,-0.03750000000000697,1
g,pooled,5631,,-0.03750000000000697,1
g,pooled,5632,,-0.03750000000000697,1
g,pooled,5633,,-0.03750000000000697,1
g,pooled,5634,,-0.03750000000000697,1
g,pooled,5635,,-0.03750000000000697,1
g,pooled,5636,,-0.03750000000000697,1
g,pooled,5637,,-0.03750000000000697,1
g,pooled,5638,,-0.03750000000000697,1
g,pooled,5639,,-0.03750000000000697,1
g,pooled,5640,,-0.03750000000000697,1
g,pooled,5641,,-0.03750000000000697,1
g,pooled,5642,,-0.03750000000000697,1
g,pooled,5643,,-0.03750000000000697,1
g,pooled,5644,,-0.03750000000000697,1
g,pooled,5645,,-0.03750000000000697,1
g,pooled,5646,,-0.03750000000000697,1
g,pooled,5647,,-0.03750000000000697,1
g,pooled,5648,,-0.03750000000000697,1
g,pooled,5649,,-0.03750000000000697,1
g,pooled,5650,,-0.03750000000000697,1
g,pooled,5651,,-0.03750000000000697,1
g,pooled,5652,,-0.03750000000000697,1
g,pooled,5653,,-0.03750000000000697,1
g,pooled,5654,,-0.03750000000000697,1
g,pooled,5655,,-0.03750000000000697,1
g,pooled,5656,,-0.03750000000000697,1
g,pooled,5657,,-0.03750000000000697,1
g,pooled,5658,,-0.03750000000000697,1
g,pooled,5659,,-0.03750000000000697,1
g,pooled,5660,,-0.03750000000000697,1
g,pooled,5661,,-0.03750000000000697,1
g,pooled,5662,,-0.03750000000000697,1
g,pooled,5663,,-0.03750000000000697,1
g,pooled,5664,,-0.03750000000000697,1
g,pooled,5665,,-0.03750000000000697,1
g,pooled,5666,,-0.03750000000000697,1
g,pooled,5667,,-0.03750000000000697,1
g,pooled,5668,,-0.03750000000000697,1
g,pooled,5669,,-0.03750000000000697,1
g,pooled,5670,,-0.03750000000000697,1
g,pooled,5671,,-0.03750000000000697,1
g,pooled,5672,,-0.03750000000000697,1
g,pooled,5673,,-0.03750000000000697,1
g,pooled,5674,,-0.03750000000000697,1
g,pooled,5675,,-0.03750000000000697,1
g,pooled,5676,,-0.03750000000000697,1
g,pooled,5677,,-0.03750000000000697,1
g,pooled,5678,,-0.03750000000000697,1
g,pooled,5679,,-0.03750000000000697,1
g,pooled,5680,,-0.03750000000000697,1
g,pooled,5681,,-0.03750000000000697,1
g,pooled,5682,,-0.03750000000000697,1
g,pooled,5683,,-0.03750000000000697,1
g,pooled,5684,,-0.03750000000000697,1
g,pooled,5685,,-0.03750000000000697,1
g,pooled,5686,,-0.03750000000000697,1
g,pooled,5687,,-0.03750000000000697,1
g,pooled,5688,,-0.03750000000000697,1
g,pooled,5689,,-0.03750000000000697,1
g,pooled,5690,,-0.03750000000000697,1
g,pooled,5691,,-0.03750000000000697,1
g,pooled,5692,,-0.03750000000000697,1
g,pooled,5693,,-0.03750000000000697,1
g,pooled,5694,,-0.03750000000000697,1
g,pooled,5695,,-0.03750000000000697,1
g,pooled,5696,,-0.03750000000000697,1
g,pooled,5697,,-0.03750000000000697,1
g,pooled,5698,,-0.03750000000000697,1
g,pooled,5699,,-0.03750000000000697,1
g,pooled,5700,,-0.03750000000000697,1
g,pooled,5701,,-0.03750000000000697,1
g,pooled,5702,,-0.03750000000000697,1
g,pooled,5703,,-0.03750000000000697,1
g,pooled,5704,,-0.03750000000000697,1
g,pooled,5705,,-0.03750000000000697,1
g,pooled,5706,,-0.03750000000000697,1
g,pooled,5707,,-0.03750000000000697,1
g,pooled,5708,,-0.03750000000000697,1
g,pooled,5709,,-0.03750000000000697,1
g,pooled,5710,,-0.012500000000007061,1
g,pooled,5711,,-0.012500000000007061,1
g,pooled,5712,,-0.012500000000007061,1
g,pooled,5713,,-0.012500000000007061,1
g,pooled,5714,,-0.012500000000007061,1
g,pooled,5715,,-0.012500000000007061,1
g,pooled,5716,,-0.012500000000007061,1
g,pooled,5717,,-0.012500000000007061,1
g,pooled,5718,,-0.012500000000007061,1
g,pooled,5719,,-0.012500000000007061,1
g,pooled,5720,,-0.012500000000007061,1
g,pooled,5721,,-0.012500000000007061,1
g,pooled,5722,,-0.012500000000007061,1
g,pooled,5723,,-0.012500000000007061,1
g,pooled,5724,,-0.012500000000007061,1
g,pooled,5725,,-0.012500000000007061,1
g,pooled,5726,,-0.012500000000007061,1
g,pooled,5727,,-0.012500000000007061,1
g,pooled,5728,,-0.012500000000007061,1
g,pooled,5729,,-0.012500000000007061,1
g,pooled,5730,,-0.012500000000007061,1
g,pooled,5731,,-0.012500000000007061,1
g,pooled,5732,,-0.012500000000007061,1
g,pooled,5733,,-0.012500000000007061,1
g,pooled,5734,,-0.012500000000007061,1
g,pooled,5735,,-0.012500000000007061,1
g,pooled,5736,,-0.012500000000007061,1
g,pooled,5737,,-0.012500000000007061,1
g,pooled,5738,,-0.012500000000007061,1
g,pooled,5739,,-0.012500000000007061,1
g,pooled,5740,,-0.012500000000007061,1
g,pooled,5741,,-0.012500000000007061,1
g,pooled,5742,,-0.012500000000007061,1
g,pooled,5743,,-0.012500000000007061,1
g,pooled,5744,,-0.012500000000007061,1
g,pooled,5745,,-0.012500000000007061,1
g,pooled,5746,,-0.012500000000007061,1
g,pooled,5747,,-0.012500000000007061,1
g,pooled,5748,,-0.012500000000007061,1
g,pooled,5749,,-0.012500000000007061,1
g,pooled,5750,,-0.012500000000007061,1
g,pooled,5751,,-0.012500000000007061,1
g,pooled,5752,,-0.012500000000007061,1
g,pooled,5753,,-0.012500000000007061,1
g,pooled,5754,,-0.012500000000007061,1
g,pooled,5755,,-0.012500000000007061,1
g,pooled,5756,,-0.012500000000007061,1
g,pooled,5757,,-0.012500000000007061,1
g,pooled,5758,,-0.012500000000007061,1
g,pooled,5759,,-0.012500000000007061,1
g,pooled,5760,,-0.012500000000007061,1
g,pooled,5761,,-0.012500000000007061,1
g,pooled,5762,,-0.012500000000007061,1
g,pooled,5763,,-0.012500000000007061,1
g,pooled,5764,,-0.012500000000007061,1
g,pooled,5765,,-0.012500000000007061,1
g,pooled,5766,,-0.012500000000007061,1
g,pooled,5767,,-0.012500000000007061,1
g,pooled,5768,,-0.012500000000007061,1
g,pooled,5769,,-0.012500000000007061,1
g,pooled,5770,,-0.012500000000007061,1
g,pooled,5771,,-0.012500000000007061,1
g,pooled,5772,,-0.012500000000007061,1
g,pooled,5773,,-0.012500000000007061,1
g,pooled,5774,,-0.012500000000007061,1
g,pooled,5775,,-0.012500000000007061,1
g,pooled,5776,,-0.012500000000007061,1
g,pooled,5777,,-0.012500000000007061,1
g,pooled,5778,,-0.012500000000007061,1
g,pooled,5779,,-0.012500000000007061,1
g,pooled,5780,,-0.012500000000007061,1
g,pooled,5781,,-0.012500000000007061,1
g,pooled,5782,,-0.012500000000007061,1
g,pooled,5783,,-0.012500000000007061,1
g,pooled,5784,,-0.012500000000007061,1
g,pooled,5785,,-0.012500000000007061,1
g,pooled,5786,,-0.012500000000007061,1
g,pooled,5787,,-0.012500000000007061,1
g,pooled,5788,,-0.012500000000007061,1
g,pooled,5789,,-0.012500000000007061,1
g,pooled,5790,,-0.012500000000007061,1
g,pooled,5791,,-0.012500000000007061,1
g,pooled,5792,,-0.012500000000007061,1
g,pooled,5793,,-0.012500000000007061,1
g,pooled,5794,,-0.012500000000007061,1
g,pooled,5795,,-0.012500000000007061,1
g,pooled,5796,,-0.012500000000007061,1
g,pooled,5797,,-0.012500000000007061,1
g,pooled,5798,,-0.012500000000007061,1
g,pooled,5799,,-0.012500000000007061,1
g,pooled,5800,,-0.012500000000007061,1
g,pooled,5801,,-0.012500000000007061,1
g,pooled,5802,,-0.012500000000007061,1
g,pooled,5803,,-0.012500000000007061,1
g,pooled,5804,,-0.012500000000007061,1
g,pooled,5805,,-0.012500000000007061,1
g,pooled,5806,,-0.012500000000007061,1
g,pooled,5807,,-0.012500000000007061,1
g,pooled,5808,,-0.012500000000007061,1
g,pooled,5809,,-0.012500000000007061,1
g,pooled,5810,,-0.012500000000007061,1
g,pooled,5811,,-0.012500000000007061,1
g,pooled,5812,,-0.012500000000007061,1
g,pooled,5813,,-0.012500000000007061,1
g,pooled,5814,,-0.012500000000007061,1
g,pooled,5815,,-0.012500000000007061,1
g,pooled,5816,,-0.012500000000007061,1
g,pooled,5817,,-0.012500000000007061,1
g,pooled,5818,,-0.012500000000007061,1
g,pooled,5819,,-0.012500000000007061,1
g,pooled,5820,,-0.012500000000007061,1
g,pooled,5821,,-0.012500000000007061,1
g,pooled,5822,,-0.012500000000007061,1
g,pooled,5823,,-0.012500000000007061,1
g,pooled,5824,,-0.012500000000007061,1
g,pooled,5825,,-0.012500000000007061,1
g,pooled,5826,,-0.012500000000007061,1
g,pooled,5827,,-0.012500000000007061,1
g,pooled,5828,,-0.012500000000007061,1
g,pooled,5829,,-0.012500000000007061,1
g,pooled,5830,,-0.012500000000007061,1
g,pooled,5831,,-0.012500000000007061,1
g,pooled,5832,,-0.012500000000007061,1
g,pooled,5833,,-0.012500000000007061,1
g,pooled,5834,,-0.012500000000007061,1
g,pooled,5835,,-0.012500000000007061,1
g,pooled,5836,,-0.012500000000007061,1
g,pooled,5837,,-0.012500000000007061,1
g,pooled,5838,,-0.012500000000007061,1
g,pooled,5839,,-0.012500000000007061,1
g,pooled,5840,,-0.012500000000007061,1
g,pooled,5841,,-0.012500000000007061,1
g,pooled,5842,,-0.012500000000007061,1
g,pooled,5843,,-0.012500000000007061,1
g,pooled,5844,,-0.012500000000007061,1
g,pooled,5845,,-0.012500000000007061,1
g,pooled,5846,,-0.012500000000007061,1
g,pooled,5847,,-0.012500000000007061,1
g,pooled,5848,,-0.012500000000007061,1
g,pooled,5849,,-0.012500000000007061,1
g,pooled,5850,,-0.012500000000007061,1
g,pooled,5851,,-0.012500000000007061,1
g,pooled,5852,,-0.012500000000007061,1
g,pooled,5853,,-0.012500000000007061,1
g,pooled,5854,,-0.012500000000007061,1
g,pooled,5855,,-0.012500000000007061,1
g,pooled,5856,,-0.012500000000007061,1
g,pooled,5857,,-0.012500000000007061,1
g,pooled,5858,,-0.012500000000007061,1
g,pooled,5859,,-0.012500000000007061,1
g,pooled,5860,,-0.012500000000007061,1
g,pooled,5861,,-0.012500000000007061,1
g,pooled,5862,,-0.012500000000007061,1
g,pooled,5863,,-0.012500000000007061,1
g,pooled,5864,,-0.012500000000007061,1
g,pooled,5865,,-0.012500000000007061,1
g,pooled,5866,,-0.012500000000007061,1
g,pooled,5867,,-0.012500000000007061,1
g,pooled,5868,,-0.012500000000007061,1
g,pooled,5869,,-0.012500000000007061,1
g,pooled,5870,,-0.012500000000007061,1
g,pooled,5871,,-0.012500000000007061,1
g,pooled,5872,,-0.012500000000007061,1
g,pooled,5873,,-0.012500000000007061,1
g,pooled,5874,,-0.012500000000007061,1
g,pooled,5875,,-0.012500000000007061,1
g,pooled,5876,,-0.012500000000007061,1
g,pooled,5877,,-0.012500000000007061,1
g,pooled,5878,,-0.012500000000007061,1
g,pooled,5879,,-0.012500000000007061,1
g,pooled,5880,,-0.012500000000007061,1
g,pooled,5881,,-0.012500000000007061,1
g,pooled,5882,,-0.012500000000007061,1
g,pooled,5883,,-0.012500000000007061,1
g,pooled,5884,,-0.012500000000007061,1
g,pooled,5885,,-0.012500000000007061,1
g,pooled,5886,,-0.012500000000007061,1
g,pooled,5887,,-0.012500000000007061,1
g,pooled,5888,,-0.012500000000007061,1
g,pooled,5889,,-0.012500000000007061,1
g,pooled,5890,,-0.012500000000007061,1
g,pooled,5891,,-0.012500000000007061,1
g,pooled,5892,,-0.012500000000007061,1
g,pooled,5893,,-0.012500000000007061,1
g,pooled,5894,,-0.012500000000007061,1
g,pooled,5895,,-0.012500000000007061,1
g,pooled,5896,,-0.012500000000007061,1
g,pooled,5897,,-0.012500000000007061,1
g,pooled,5898,,-0.012500000000007061,1
g,pooled,5899,,-0.012500000000007061,1
g,pooled,5900,,-0.012500000000007061,1
g,pooled,5901,,-0.012500000000007061,1
g,pooled,5902,,-0.012500000000007061,1
g,pooled,5903,,-0.012500000000007061,1
g,pooled,5904,,-0.012500000000007061,1
g,pooled,5905,,-0.012500000000007061,1
g,pooled,5906,,-0.012500000000007061,1
g,pooled,5907,,-0.012500000000007061,1
g,pooled,5908,,-0.012500000000007061,1
g,pooled,5909,,-0.012500000000007061,1
g,pooled,5910,,-0.012500000000007061,1
g,pooled,5911,,-0.012500000000007061,1
g,pooled,5912,,-0.012500000000007061,1
g,pooled,5913,,-0.012500000000007061,1
g,pooled,5914,,-0.012500000000007061,1
g,pooled,5915,,-0.012500000000007061,1
g,pooled,5916,,-0.012500000000007061,1
g,pooled,5917,,-0.012500000000007061,1
g,pooled,5918,,-0.012500000000007061,1
g,pooled,5919,,-0.012500000000007061,1
g,pooled,5920,,-0.012500000000007061,1
g,pooled,5921,,-0.012500000000007061,1
g,pooled,5922,,-0.012500000000007061,1
g,pooled,5923,,-0.012500000000007061,1
g,pooled,5924,,-0.012500000000007061,1
g,pooled,5925,,-0.012500000000007061,1
g,pooled,5926,,-0.012500000000007061,1
g,pooled,5927,,-0.012500000000007061,1
g,pooled,5928,,-0.012500000000007061,1
g,pooled,5929,,-0.012500000000007061,1
g,pooled,5930,,-0.012500000000007061,1
g,pooled,5931,,-0.012500000000007061,1
g,pooled,5932,,-0.012500000000007061,1
g,pooled,5933,,-0.012500000000007061,1
g,pooled,5934,,-0.012500000000007061,1
g,pooled,5935,,-0.012500000000007061,1
g,pooled,5936,,-0.012500000000007061,1
g,pooled,5937,,-0.012500000000007061,1
g,pooled,5938,,-0.012500000000007061,1
g,pooled,5939,,-0.012500000000007061,1
g,pooled,5940,,-0.012500000000007061,1
g,pooled,5941,,-0.012500000000007061,1
g,pooled,5942,,-0.012500000000007061,1
g,pooled,5943,,-0.012500000000007061,1
g,pooled,5944,,-0.012500000000007061,1
g,pooled,5945,,-0.012500000000007061,1
g,pooled,5946,,-0.012500000000007061,1
g,pooled,5947,,-0.012500000000007061,1
g,pooled,5948,,-0.012500000000007061,1
g,pooled,5949,,-0.012500000000007061,1
g,pooled,5950,,-0.012500000000007061,1
g,pooled,5951,,-0.012500000000007061,1
g,pooled,5952,,-0.012500000000007061,1
g,pooled,5953,,-0.012500000000007061,1
g,pooled,5954,,-0.012500000000007061,1
g,pooled,5955,,-0.012500000000007061,1
g,pooled,5956,,-0.012500000000007061,1
g,pooled,5957,,-0.012500000000007061,1
g,pooled,5958,,-0.012500000000007061,1
g,pooled,5959,,-0.012500000000007061,1
g,pooled,5960,,-0.012500000000007061,1
g,pooled,5961,,-0.012500000000007061,1
g,pooled,5962,,-0.012500000000007061,1
g,pooled,5963,,-0.012500000000007061,1
g,pooled,5964,,-0.012500000000007061,1
g,pooled,5965,,-0.012500000000007061,1
g,pooled,5966,,-0.012500000000007061,1
g,pooled,5967,,-0.012500000000007061,1
g,pooled,5968,,-0.012500000000007061,1
g,pooled,5969,,-0.012500000000007061,1
g,pooled,5970,,-0.012500000000007061,1
g,pooled,5971,,-0.012500000000007061,1
g,pooled,5972,,-0.012500000000007061,1
g,pooled,5973,,-0.012500000000007061,1
g,pooled,5974,,-0.012500000000007061,1
g,pooled,5975,,-0.012500000000007061,1
g,pooled,5976,,-0.012500000000007061,1
g,pooled,5977,,-0.012500000000007061,1
g,pooled,5978,,-0.012500000000007061,1
g,pooled,5979,,-0.012500000000007061,1
g,pooled,5980,,-0.012500000000007061,1
g,pooled,5981,,-0.012500000000007061,1
g,pooled,5982,,-0.012500000000007061,1
g,pooled,5983,,-0.012500000000007061,1
g,pooled,5984,,-0.012500000000007061,1
g,pooled,5985,,-0.012500000000007061,1
g,pooled,5986,,-0.012500000000007061,1
g,pooled,5987,,-0.012500000000007061,1
g,pooled,5988,,-0.012500000000007061,1
g,pooled,5989,,-0.012500000000007061,1
g,pooled,5990,,-0.012500000000007061,1
g,pooled,5991,,-0.012500000000007061,1
g,pooled,5992,,-0.012500000000007061,1
g,pooled,5993,,-0.012500000000007061,1
g,pooled,5994,,-0.012500000000007061,1
g,pooled,5995,,-0.012500000000007061,1
g,pooled,5996,,-0.012500000000007061,1
g,pooled,5997,,-0.012500000000007061,1
g,pooled,5998,,-0.012500000000007061,1
g,pooled,5999,,-0.012500000000007061,1
g,pooled,6000,,-0.012500000000007061,1
g,pooled,6001,,-0.012500000000007061,1
g,pooled,6002,,-0.012500000000007061,1
g,pooled,6003,,-0.012500000000007061,1
g,pooled,6004,,-0.012500000000007061,1
g,pooled,6005,,-0.012500000000007061,1
g,pooled,6006,,-0.012500000000007061,1
g,pooled,6007,,-0.012500000000007061,1
g,pooled,6008,,-0.012500000000007061,1
g,pooled,6009,,-0.012500000000007061,1
g,pooled,6010,,-0.012500000000007061,1
g,pooled,6011,,-0.012500000000007061,1
g,pooled,6012,,-0.012500000000007061,1
g,pooled,6013,,-0.012500000000007061,1
g,pooled,6014,,-0.012500000000007061,1
g,pooled,6015,,-0.012500000000007061,1
g,pooled,6016,,-0.012500000000007061,1
g,pooled,6017,,-0.012500000000007061,1
g,pooled,6018,,-0.012500000000007061,1
g,pooled,6019,,-0.012500000000007061,1
g,pooled,6020,,-0.012500000000007061,1
g,pooled,6021,,-0.012500000000007061,1
g,pooled,6022,,-0.012500000000007061,1
g,pooled,6023,,-0.012500000000007061,1
g,pooled,6024,,-0.012500000000007061,1
g,pooled,6025,,-0.012500000000007061,1
g,pooled,6026,,-0.012500000000007061,1
g,pooled,6027,,-0.012500000000007061,1
